profile,context,term,obligation,note
RO-Crate 1.2 context,,http://schema.org/RecommendedDoseSchedule,named in context,RecommendedDoseSchedule
RO-Crate 1.2 context,,http://schema.org/Recruiting,named in context,Recruiting
RO-Crate 1.2 context,,http://schema.org/RecyclingCenter,named in context,RecyclingCenter
RO-Crate 1.2 context,,http://schema.org/ReducedRelevanceForChildrenConsideration,named in context,ReducedRelevanceForChildrenConsideration
RO-Crate 1.2 context,,http://schema.org/RefundTypeEnumeration,named in context,RefundTypeEnumeration
RO-Crate 1.2 context,,http://schema.org/RefurbishedCondition,named in context,RefurbishedCondition
RO-Crate 1.2 context,,http://schema.org/RegisterAction,named in context,RegisterAction
RO-Crate 1.2 context,,http://schema.org/Registry,named in context,Registry
RO-Crate 1.2 context,,http://schema.org/ReimbursementCap,named in context,ReimbursementCap
RO-Crate 1.2 context,,http://schema.org/RejectAction,named in context,RejectAction
RO-Crate 1.2 context,,http://schema.org/RelatedTopicsHealthAspect,named in context,RelatedTopicsHealthAspect
RO-Crate 1.2 context,,http://schema.org/RemixAlbum,named in context,RemixAlbum
RO-Crate 1.2 context,,http://schema.org/Renal,named in context,Renal
RO-Crate 1.2 context,,http://schema.org/RentAction,named in context,RentAction
RO-Crate 1.2 context,,http://schema.org/RentalCarReservation,named in context,RentalCarReservation
RO-Crate 1.2 context,,http://schema.org/RentalVehicleUsage,named in context,RentalVehicleUsage
RO-Crate 1.2 context,,http://schema.org/RepaymentSpecification,named in context,RepaymentSpecification
RO-Crate 1.2 context,,http://schema.org/ReplaceAction,named in context,ReplaceAction
RO-Crate 1.2 context,,http://schema.org/ReplyAction,named in context,ReplyAction
RO-Crate 1.2 context,,http://schema.org/Report,named in context,Report
RO-Crate 1.2 context,,http://schema.org/ReportageNewsArticle,named in context,ReportageNewsArticle
RO-Crate 1.2 context,,http://schema.org/ReportedDoseSchedule,named in context,ReportedDoseSchedule
RO-Crate 1.2 context,,http://schema.org/ResearchOrganization,named in context,ResearchOrganization
RO-Crate 1.2 context,,http://schema.org/ResearchProject,named in context,ResearchProject
RO-Crate 1.2 context,,http://schema.org/Researcher,named in context,Researcher
RO-Crate 1.2 context,,http://schema.org/Reservation,named in context,Reservation
RO-Crate 1.2 context,,http://schema.org/ReservationCancelled,named in context,ReservationCancelled
RO-Crate 1.2 context,,http://schema.org/ReservationConfirmed,named in context,ReservationConfirmed
RO-Crate 1.2 context,,http://schema.org/ReservationHold,named in context,ReservationHold
RO-Crate 1.2 context,,http://schema.org/ReservationPackage,named in context,ReservationPackage
RO-Crate 1.2 context,,http://schema.org/ReservationPending,named in context,ReservationPending
RO-Crate 1.2 context,,http://schema.org/ReservationStatusType,named in context,ReservationStatusType
RO-Crate 1.2 context,,http://schema.org/ReserveAction,named in context,ReserveAction
RO-Crate 1.2 context,,http://schema.org/Reservoir,named in context,Reservoir
RO-Crate 1.2 context,,http://schema.org/Residence,named in context,Residence
RO-Crate 1.2 context,,http://schema.org/Resort,named in context,Resort
RO-Crate 1.2 context,,http://schema.org/RespiratoryTherapy,named in context,RespiratoryTherapy
RO-Crate 1.2 context,,http://schema.org/Restaurant,named in context,Restaurant
RO-Crate 1.2 context,,http://schema.org/RestockingFees,named in context,RestockingFees
RO-Crate 1.2 context,,http://schema.org/RestrictedDiet,named in context,RestrictedDiet
RO-Crate 1.2 context,,http://schema.org/ResultsAvailable,named in context,ResultsAvailable
RO-Crate 1.2 context,,http://schema.org/ResultsNotAvailable,named in context,ResultsNotAvailable
RO-Crate 1.2 context,,http://schema.org/ResumeAction,named in context,ResumeAction
RO-Crate 1.2 context,,http://schema.org/Retail,named in context,Retail
RO-Crate 1.2 context,,http://schema.org/ReturnAction,named in context,ReturnAction
RO-Crate 1.2 context,,http://schema.org/ReturnAtKiosk,named in context,ReturnAtKiosk
RO-Crate 1.2 context,,http://schema.org/ReturnByMail,named in context,ReturnByMail
RO-Crate 1.2 context,,http://schema.org/ReturnFeesCustomerResponsibility,named in context,ReturnFeesCustomerResponsibility
RO-Crate 1.2 context,,http://schema.org/ReturnFeesEnumeration,named in context,ReturnFeesEnumeration
RO-Crate 1.2 context,,http://schema.org/ReturnInStore,named in context,ReturnInStore
RO-Crate 1.2 context,,http://schema.org/ReturnLabelCustomerResponsibility,named in context,ReturnLabelCustomerResponsibility
RO-Crate 1.2 context,,http://schema.org/ReturnLabelDownloadAndPrint,named in context,ReturnLabelDownloadAndPrint
RO-Crate 1.2 context,,http://schema.org/ReturnLabelInBox,named in context,ReturnLabelInBox
RO-Crate 1.2 context,,http://schema.org/ReturnLabelSourceEnumeration,named in context,ReturnLabelSourceEnumeration
RO-Crate 1.2 context,,http://schema.org/ReturnMethodEnumeration,named in context,ReturnMethodEnumeration
RO-Crate 1.2 context,,http://schema.org/ReturnShippingFees,named in context,ReturnShippingFees
RO-Crate 1.2 context,,http://schema.org/Review,named in context,Review
RO-Crate 1.2 context,,http://schema.org/ReviewAction,named in context,ReviewAction
RO-Crate 1.2 context,,http://schema.org/ReviewNewsArticle,named in context,ReviewNewsArticle
RO-Crate 1.2 context,,http://schema.org/Rheumatologic,named in context,Rheumatologic
RO-Crate 1.2 context,,http://schema.org/RightHandDriving,named in context,RightHandDriving
RO-Crate 1.2 context,,http://schema.org/RisksOrComplicationsHealthAspect,named in context,RisksOrComplicationsHealthAspect
RO-Crate 1.2 context,,http://schema.org/RiverBodyOfWater,named in context,RiverBodyOfWater
RO-Crate 1.2 context,,http://schema.org/Role,named in context,Role
RO-Crate 1.2 context,,http://schema.org/RoofingContractor,named in context,RoofingContractor
RO-Crate 1.2 context,,http://schema.org/Room,named in context,Room
RO-Crate 1.2 context,,http://schema.org/RsvpAction,named in context,RsvpAction
RO-Crate 1.2 context,,http://schema.org/RsvpResponseMaybe,named in context,RsvpResponseMaybe
RO-Crate 1.2 context,,http://schema.org/RsvpResponseNo,named in context,RsvpResponseNo
RO-Crate 1.2 context,,http://schema.org/RsvpResponseType,named in context,RsvpResponseType
RO-Crate 1.2 context,,http://schema.org/RsvpResponseYes,named in context,RsvpResponseYes
RO-Crate 1.2 context,,http://schema.org/SRP,named in context,SRP
RO-Crate 1.2 context,,http://schema.org/SafetyHealthAspect,named in context,SafetyHealthAspect
RO-Crate 1.2 context,,http://schema.org/SaleEvent,named in context,SaleEvent
RO-Crate 1.2 context,,http://schema.org/SalePrice,named in context,SalePrice
RO-Crate 1.2 context,,http://schema.org/SatireOrParodyContent,named in context,SatireOrParodyContent
RO-Crate 1.2 context,,http://schema.org/SatiricalArticle,named in context,SatiricalArticle
RO-Crate 1.2 context,,http://schema.org/Saturday,named in context,Saturday
RO-Crate 1.2 context,,http://schema.org/Schedule,named in context,Schedule
RO-Crate 1.2 context,,http://schema.org/ScheduleAction,named in context,ScheduleAction
RO-Crate 1.2 context,,http://schema.org/ScholarlyArticle,named in context,ScholarlyArticle
RO-Crate 1.2 context,,http://schema.org/School,named in context,School
RO-Crate 1.2 context,,http://schema.org/SchoolDistrict,named in context,SchoolDistrict
RO-Crate 1.2 context,,http://schema.org/ScreeningEvent,named in context,ScreeningEvent
RO-Crate 1.2 context,,http://schema.org/ScreeningHealthAspect,named in context,ScreeningHealthAspect
RO-Crate 1.2 context,,http://schema.org/Sculpture,named in context,Sculpture
RO-Crate 1.2 context,,http://schema.org/SeaBodyOfWater,named in context,SeaBodyOfWater
RO-Crate 1.2 context,,http://schema.org/SearchAction,named in context,SearchAction
RO-Crate 1.2 context,,http://schema.org/SearchRescueOrganization,named in context,SearchRescueOrganization
RO-Crate 1.2 context,,http://schema.org/SearchResultsPage,named in context,SearchResultsPage
RO-Crate 1.2 context,,http://schema.org/Season,named in context,Season
RO-Crate 1.2 context,,http://schema.org/Seat,named in context,Seat
RO-Crate 1.2 context,,http://schema.org/SeatingMap,named in context,SeatingMap
RO-Crate 1.2 context,,http://schema.org/SeeDoctorHealthAspect,named in context,SeeDoctorHealthAspect
RO-Crate 1.2 context,,http://schema.org/SeekToAction,named in context,SeekToAction
RO-Crate 1.2 context,,http://schema.org/SelfCareHealthAspect,named in context,SelfCareHealthAspect
RO-Crate 1.2 context,,http://schema.org/SelfStorage,named in context,SelfStorage
RO-Crate 1.2 context,,http://schema.org/SellAction,named in context,SellAction
RO-Crate 1.2 context,,http://schema.org/SendAction,named in context,SendAction
RO-Crate 1.2 context,,http://schema.org/Series,named in context,Series
RO-Crate 1.2 context,,http://schema.org/Service,named in context,Service
RO-Crate 1.2 context,,http://schema.org/ServiceChannel,named in context,ServiceChannel
RO-Crate 1.2 context,,http://schema.org/SexualContentConsideration,named in context,SexualContentConsideration
RO-Crate 1.2 context,,http://schema.org/ShareAction,named in context,ShareAction
RO-Crate 1.2 context,,http://schema.org/SheetMusic,named in context,SheetMusic
RO-Crate 1.2 context,,http://schema.org/ShippingDeliveryTime,named in context,ShippingDeliveryTime
RO-Crate 1.2 context,,http://schema.org/ShippingRateSettings,named in context,ShippingRateSettings
RO-Crate 1.2 context,,http://schema.org/ShoeStore,named in context,ShoeStore
RO-Crate 1.2 context,,http://schema.org/ShoppingCenter,named in context,ShoppingCenter
RO-Crate 1.2 context,,http://schema.org/ShortStory,named in context,ShortStory
RO-Crate 1.2 context,,http://schema.org/SideEffectsHealthAspect,named in context,SideEffectsHealthAspect
RO-Crate 1.2 context,,http://schema.org/SingleBlindedTrial,named in context,SingleBlindedTrial
RO-Crate 1.2 context,,http://schema.org/SingleCenterTrial,named in context,SingleCenterTrial
RO-Crate 1.2 context,,http://schema.org/SingleFamilyResidence,named in context,SingleFamilyResidence
RO-Crate 1.2 context,,http://schema.org/SinglePlayer,named in context,SinglePlayer
RO-Crate 1.2 context,,http://schema.org/SingleRelease,named in context,SingleRelease
RO-Crate 1.2 context,,http://schema.org/SiteNavigationElement,named in context,SiteNavigationElement
RO-Crate 1.2 context,,http://schema.org/SizeGroupEnumeration,named in context,SizeGroupEnumeration
RO-Crate 1.2 context,,http://schema.org/SizeSpecification,named in context,SizeSpecification
RO-Crate 1.2 context,,http://schema.org/SizeSystemEnumeration,named in context,SizeSystemEnumeration
RO-Crate 1.2 context,,http://schema.org/SizeSystemImperial,named in context,SizeSystemImperial
RO-Crate 1.2 context,,http://schema.org/SizeSystemMetric,named in context,SizeSystemMetric
RO-Crate 1.2 context,,http://schema.org/SkiResort,named in context,SkiResort
RO-Crate 1.2 context,,http://schema.org/Skin,named in context,Skin
RO-Crate 1.2 context,,http://schema.org/SocialEvent,named in context,SocialEvent
RO-Crate 1.2 context,,http://schema.org/SocialMediaPosting,named in context,SocialMediaPosting
RO-Crate 1.2 context,,http://schema.org/SoftwareApplication,named in context,SoftwareApplication
RO-Crate 1.2 context,,http://schema.org/SoftwareSourceCode,named in context,SoftwareSourceCode
RO-Crate 1.2 context,,http://schema.org/SoldOut,named in context,SoldOut
RO-Crate 1.2 context,,http://schema.org/SolveMathAction,named in context,SolveMathAction
RO-Crate 1.2 context,,http://schema.org/SomeProducts,named in context,SomeProducts
RO-Crate 1.2 context,,http://schema.org/SoundtrackAlbum,named in context,SoundtrackAlbum
RO-Crate 1.2 context,,http://schema.org/SpeakableSpecification,named in context,SpeakableSpecification
RO-Crate 1.2 context,,http://schema.org/SpecialAnnouncement,named in context,SpecialAnnouncement
RO-Crate 1.2 context,,http://schema.org/Specialty,named in context,Specialty
RO-Crate 1.2 context,,http://schema.org/SpeechPathology,named in context,SpeechPathology
RO-Crate 1.2 context,,http://schema.org/SpokenWordAlbum,named in context,SpokenWordAlbum
RO-Crate 1.2 context,,http://schema.org/SportingGoodsStore,named in context,SportingGoodsStore
RO-Crate 1.2 context,,http://schema.org/SportsActivityLocation,named in context,SportsActivityLocation
RO-Crate 1.2 context,,http://schema.org/SportsClub,named in context,SportsClub
RO-Crate 1.2 context,,http://schema.org/SportsEvent,named in context,SportsEvent
RO-Crate 1.2 context,,http://schema.org/SportsOrganization,named in context,SportsOrganization
RO-Crate 1.2 context,,http://schema.org/SportsTeam,named in context,SportsTeam
RO-Crate 1.2 context,,http://schema.org/SpreadsheetDigitalDocument,named in context,SpreadsheetDigitalDocument
RO-Crate 1.2 context,,http://schema.org/StadiumOrArena,named in context,StadiumOrArena
RO-Crate 1.2 context,,http://schema.org/StagedContent,named in context,StagedContent
RO-Crate 1.2 context,,http://schema.org/StagesHealthAspect,named in context,StagesHealthAspect
RO-Crate 1.2 context,,http://schema.org/State,named in context,State
RO-Crate 1.2 context,,http://schema.org/Statement,named in context,Statement
RO-Crate 1.2 context,,http://schema.org/StatisticalPopulation,named in context,StatisticalPopulation
RO-Crate 1.2 context,,http://schema.org/StatisticalVariable,named in context,StatisticalVariable
RO-Crate 1.2 context,,http://schema.org/StatusEnumeration,named in context,StatusEnumeration
RO-Crate 1.2 context,,http://schema.org/SteeringPositionValue,named in context,SteeringPositionValue
RO-Crate 1.2 context,,http://schema.org/Store,named in context,Store
RO-Crate 1.2 context,,http://schema.org/StoreCreditRefund,named in context,StoreCreditRefund
RO-Crate 1.2 context,,http://schema.org/StrengthTraining,named in context,StrengthTraining
RO-Crate 1.2 context,,http://schema.org/StructuredValue,named in context,StructuredValue
RO-Crate 1.2 context,,http://schema.org/StudioAlbum,named in context,StudioAlbum
RO-Crate 1.2 context,,http://schema.org/StupidType,named in context,StupidType
RO-Crate 1.2 context,,http://schema.org/SubscribeAction,named in context,SubscribeAction
RO-Crate 1.2 context,,http://schema.org/Subscription,named in context,Subscription
RO-Crate 1.2 context,,http://schema.org/Substance,named in context,Substance
RO-Crate 1.2 context,,http://schema.org/SubwayStation,named in context,SubwayStation
RO-Crate 1.2 context,,http://schema.org/Suite,named in context,Suite
RO-Crate 1.2 context,,http://schema.org/Sunday,named in context,Sunday
RO-Crate 1.2 context,,http://schema.org/SuperficialAnatomy,named in context,SuperficialAnatomy
RO-Crate 1.2 context,,http://schema.org/Surgical,named in context,Surgical
RO-Crate 1.2 context,,http://schema.org/SurgicalProcedure,named in context,SurgicalProcedure
RO-Crate 1.2 context,,http://schema.org/SuspendAction,named in context,SuspendAction
RO-Crate 1.2 context,,http://schema.org/Suspended,named in context,Suspended
